text,label
"একবার ভাবি, বিয়ে করে বউকে সব সময় জড়িয়ে ধরে ঘুমাবো,কিন্তু যখন ভাবি আমার বিছানা, বালিশ, কম্বলের উপর কেউ রাজত্ব করবে। ",Neutral
"ছোটবেলায় যারা এদের গয়ে ঢিল মেরেছে, তারাই আজ সিঙ্গেল এদের অভিশাপে। ",Personal
"একটা দেশ কিনে ফেললাম, নাম কি? সন্দেশ, পিটিয়ে লাল করে দে শালারে। ",Personal
"বদলা নিতে মরিয়া পাকিস্তান, পালটা হামলার চেষ্টা পাকিস্তানের। ",Geopolitical
সেন্টমার্টিনকে ফের নিজেদের দাবি মিয়ানমারের। ,Geopolitical
"একমাত্র জুতার দোকানদাররাই মেয়েদেরকে নিঃসঙ্কোচে বলতে পারেন, আপু, আপনার সাইজ কত? ",Personal
"বিরক্ত করবেন না , সামনে পরীক্ষা।  কিন্তু বাস্তবে এ কি দেখা গেল?",Personal
অসভ্য বর্বর বেহায়া ভোট ডাকাত সকল প্রকার খারাপ কাজের চ্যাম্পিয়ন শেখ হাসিনার সরকারের বিকল্প আর নেই।,Geopolitical
"গরু নিয়ে লিখিত রচনা,  এটি একটি আধুনিক গরুর রচনা। ",Neutral
নিশ্চিন্তে লুটপাট ও অবৈধ শাসন চালিয়ে যেতে একে একে সব তুলে দেয়া হচ্ছে বিদেশিদের হাতে। ,Geopolitical
যদি বাংলা ২য় পত্রে বাবার কাছে টাকা চেয়ে লেখা পত্রগুলো পড়ে বাবা টাকা পাঠাতো। ,Neutral
১৮ বছর পার করে দিলাম একটা প্রেম করতে পারলাম না। ,Neutral
"দলীয় প্রতীকে নির্বাচনের কুফল; গৃহযুদ্ধ ছড়িয়ে পড়েছে গ্রামে ইউনিয়নে, দেশজুড়ে। ",Geopolitical
তোর রক্ত দিয়া আজকে হোলি খেলমু। তোর রক্ত চাই আমি তোর রক্ত চাই। ,Personal
"সময় শেষ সরকারের, বছরের শুরুতে বড়ো ধাক্কা খেলো সরকার। ",Political
"আরে বৌদি আপনার কাপড় কোথায়? বেীদি না,আমি তোর কমল দা। ",Neutral
কি হয়েছে লোকটার? এভাবে দৌড়ায় কেন? ,Neutral
এ কেমন তথ্য বেরিয়ে এলো? দিহান এর আগোও অনেক মেয়েকে বাসায় নিয়ে আসতো। ,Personal
"অসৎ কাঠুরে যখন বলে সোনার কুড়ালটি তার, তখন জলপরী। ",Neutral
"যাই হোক, বাসের হেল্পারের কাজ করেই চাচাতো ভাই আমাদের এখানে থাকা শুরু করলো। ",Neutral
"আমার আম্মুর ধারণা, পৃথিবীতে আমার থেকে বেশি আর কেউ মোবাইল চালায় না। ",Neutral
কোন কাম নাই হালার হুদা হুদি বিক্ষোভ আর মানব বন্ধন। ,Political
যদি তোর ডাক শুনে কেউ না আসে তবে একলা চলো রে। ,Neutral
"রাধুনী হলেও যখন দেখতে পাই যে, মেয়ে অনেক সুন্দরী, তখন তাকে মমতাদি ডেকে খাতির জমানোর চেষ্টা করা আমি। ",Neutral
তিতলি কি পারবে মেসিকে বার্সায় রাখতে? ,Neutral
মজা লস? আমিও কিন্তু মজা লইতে জানি। ,Neutral
অনেকদিন স্কুলে না গিয়ে চিল করতে থাকা আমি। ,Neutral
"পেয়াজ চুরির দায়ে স্বামী জেলে, কি হবে সদ্য বিবাহিত নিলুর?",Neutral
উচ্চ আদালতের নো এরেস্ট নো হ্যারেজ নির্দেশনা থাকা সত্ত্বেও আওয়ামী পুলিশ এভাবে টেনে হিচড়ে নিয়ে যায় জামায়াত নেতা ড.মাসুদকে। ,Political
